ano_ref,regiao,uf,municipio,codibge_munic,empresa,resid_permanentes,resid_uso_ocasional,pop_estimada
2019,NORDESTE,MA,PRESIDENTE VARGAS,210930,CAEMA,20,6,8946
2019,NORDESTE,MA,PRIMEIRA CRUZ,210940,CAEMA,0,0,9360
2019,NORDESTE,MA,RAPOSA,210945,,2651,0,29562
2019,NORDESTE,MA,RIACHAO,210950,,41,19,729
2019,NORDESTE,MA,RIACHAO,210950,CAEMA,39,0,14975
2019,NORDESTE,MA,RIBAMAR FIQUENE,210955,,557,0,2139
2019,NORDESTE,MA,ROSARIO,210960,,7148,1,32178
2019,NORDESTE,MA,SANTA FILOMENA DO MARANHAO,210975,CAEMA,423,0,1705
2019,NORDESTE,MA,SANTA HELENA,210980,,35,0,155
2019,NORDESTE,MA,SANTA INES,210990,,2322,8,8849
2019,NORDESTE,MA,SANTA INES,210990,CAEMA,139,0,53226
2019,NORDESTE,MA,SANTA LUZIA,211000,,2808,79,31276
2019,NORDESTE,MA,SANTANA DO MARANHAO,211023,,2569,47,12390
2019,NORDESTE,MA,SANTA QUITERIA DO MARANHAO,211010,,1454,57,7272
2019,NORDESTE,MA,SANTA QUITERIA DO MARANHAO,211010,CAEMA,281,23,17217
2019,NORDESTE,MA,SANTO AMARO DO MARANHAO,211027,,0,6,1330
2019,NORDESTE,MA,SANTO ANTONIO DOS LOPES,211030,,1357,0,5786
2019,NORDESTE,MA,SANTO ANTONIO DOS LOPES,211030,CAEMA,2112,0,8110
2019,NORDESTE,MA,SAO BENEDITO DO RIO PRETO,211040,CAEMA,10,0,6356
2019,NORDESTE,MA,SAO BENTO,211050,,197,6,3625
2019,NORDESTE,MA,SAO BENTO,211050,CAEMA,5362,0,22574
2019,NORDESTE,MA,SAO BERNARDO,211060,CAEMA,10,0,6736
2019,NORDESTE,MA,SAO DOMINGOS DO AZEITAO,211065,,0,0,1909
2019,NORDESTE,MA,SAO DOMINGOS DO AZEITAO,211065,CAEMA,0,12,2490
2019,NORDESTE,MA,SAO DOMINGOS DO MARANHAO,211070,CAEMA,5129,0,19438
2019,NORDESTE,MA,SAO FELIX DE BALSAS,211080,CAEMA,228,0,885
2019,NORDESTE,MA,SAO FRANCISCO DO BREJAO,211085,CAEMA,25,0,3926
2019,NORDESTE,MA,SAO JOAO BATISTA,211100,CAEMA,21,18,14462
2019,NORDESTE,MA,SAO JOAO DO SOTER,211107,,435,45,12430
2019,NORDESTE,MA,SAO JOAO DOS PATOS,211110,,96,231,1258
2019,NORDESTE,MA,SAO JOAO DOS PATOS,211110,CAEMA,1419,0,18527
2019,NORDESTE,MA,SAO JOSE DE RIBAMAR,211120,,40452,0,176336
2019,NORDESTE,MA,SAO JOSE DOS BASILIOS,211125,CAEMA,863,0,3452
2019,NORDESTE,MA,SAO LUIS,211130,,1044,2600,7420
2019,NORDESTE,MA,SAO LUIS,211130,CAEMA,91222,0,608603
2019,NORDESTE,MA,SAO LUIS GONZAGA DO MARANHAO,211140,CAEMA,1489,0,5733
2019,NORDESTE,MA,SAO MATEUS DO MARANHAO,211150,,7462,0,33439
2019,NORDESTE,MA,SAO PEDRO DA AGUA BRANCA,211153,CAEMA,2542,0,10143
2019,NORDESTE,MA,SAO RAIMUNDO DAS MANGABEIRAS,211160,CAEMA,4487,0,17634
2019,NORDESTE,MA,SAO VICENTE FERRER,211170,,782,0,7644
2019,NORDESTE,MA,SAO VICENTE FERRER,211170,CAEMA,8,0,3280
2019,NORDESTE,MA,SENADOR LA ROCQUE,211176,CAEMA,2941,0,11558
2019,NORDESTE,MA,SITIO NOVO,211180,,10,7,4968
2019,NORDESTE,MA,SUCUPIRA DO NORTE,211190,,3,36,5226
2019,NORDESTE,MA,SUCUPIRA DO NORTE,211190,CAEMA,1385,0,5360
2019,NORDESTE,MA,SUCUPIRA DO RIACHAO,211195,,476,7,2190
2019,NORDESTE,MA,SUCUPIRA DO RIACHAO,211195,CAEMA,7,0,3447
2019,NORDESTE,MA,TASSO FRAGOSO,211200,,313,8,2215
2019,NORDESTE,MA,TASSO FRAGOSO,211200,CAEMA,15,0,6231
2019,NORDESTE,MA,TIMBIRAS,211210,CAEMA,3927,0,21088
2019,NORDESTE,MA,TIMON,211220,,9675,0,139477
2019,NORDESTE,MA,TRIZIDELA DO VALE,211223,CAEMA,55,0,20628
2019,NORDESTE,MA,TUNTUM,211230,,2153,17,13287
2019,NORDESTE,MA,TUNTUM,211230,CAEMA,44,5,18675
2019,NORDESTE,MA,TUTOIA,211250,,34,2,1786
2019,NORDESTE,MA,TUTOIA,211250,CAEMA,0,0,4790
2019,NORDESTE,MA,URBANO SANTOS,211260,CAEMA,0,0,4690
2019,NORDESTE,MA,VARGEM GRANDE,211270,,56,77,11371
2019,NORDESTE,MA,VARGEM GRANDE,211270,CAEMA,0,0,22200
2019,NORDESTE,MA,VIANA,211280,,0,15,16000
2019,NORDESTE,MA,VILA NOVA DOS MARTIRIOS,211285,,2000,0,8631
2019,NORDESTE,MA,VITORIA DO MEARIM,211290,CAEMA,0,6,0
2019,NORDESTE,MA,VITORINO FREIRE,211300,,120,0,12388
2019,NORDESTE,MA,VITORINO FREIRE,211300,CAEMA,57,0,4059
2019,NORDESTE,PB,AGUA BRANCA,250010,,59,62,1070
2019,NORDESTE,PB,AGUA BRANCA,250010,CAGEPA,0,0,7380
2019,NORDESTE,PB,AGUIAR,250020,CAGEPA,1362,0,4535
2019,NORDESTE,PB,ALAGOA GRANDE,250030,,123,2,446
2019,NORDESTE,PB,ALAGOA GRANDE,250030,CAGEPA,7346,0,26078
2019,NORDESTE,PB,ALAGOA NOVA,250040,,16,9,419
2019,NORDESTE,PB,ALAGOA NOVA,250040,CAGEPA,75,0,11132
2019,NORDESTE,PB,ALAGOINHA,250050,,3332,3332,12265
2019,NORDESTE,PB,ALCANTIL,250053,,1635,1543,5473
2019,NORDESTE,PB,ALGODAO DE JANDAIRA,250057,,67,285,1219
2019,NORDESTE,PB,ALGODAO DE JANDAIRA,250057,CAGEPA,352,0,1236
2019,NORDESTE,PB,ALHANDRA,250060,,122,3,433
2019,NORDESTE,PB,ALHANDRA,250060,CAGEPA,4397,0,15692
2019,NORDESTE,PB,AMPARO,250073,,65,81,966
2019,NORDESTE,PB,AMPARO,250073,CAGEPA,2,0,1647
2019,NORDESTE,PB,APARECIDA,250077,,582,577,2102
2019,NORDESTE,PB,APARECIDA,250077,CAGEPA,1511,35,5258
2019,NORDESTE,PB,ARACAGI,250080,,127,26,2822
2019,NORDESTE,PB,ARACAGI,250080,CAGEPA,3852,0,13212
2019,NORDESTE,PB,ARARA,250090,,26,178,83
2019,NORDESTE,PB,ARARA,250090,CAGEPA,68,0,13140
2019,NORDESTE,PB,ARARUNA,250100,,125,15,4488
2019,NORDESTE,PB,ARARUNA,250100,CAGEPA,4778,0,17201
2019,NORDESTE,PB,AREIA,250110,,82,732,10431
2019,NORDESTE,PB,AREIA,250110,CAGEPA,0,0,22500
2019,NORDESTE,PB,AREIA DE BARAUNAS,250115,CAGEPA,375,0,1481
2019,NORDESTE,PB,AREIAL,250120,,541,4,2842
2019,NORDESTE,PB,AREIAL,250120,CAGEPA,1474,0,4864
2019,NORDESTE,PB,AROEIRAS,250130,,2443,0,9105
2019,NORDESTE,PB,AROEIRAS,250130,CAGEPA,22,0,7933
2019,NORDESTE,PB,ASSUNCAO,250135,,158,31,1915
2019,NORDESTE,PB,ASSUNCAO,250135,CAGEPA,0,0,1685
2019,NORDESTE,PB,BAIA DA TRAICAO,250140,,10,3526,7680
2019,NORDESTE,PB,BANANEIRAS,250150,,122,55,625
2019,NORDESTE,PB,BANANEIRAS,250150,CAGEPA,2367,0,8711
2019,NORDESTE,PB,BARAUNA,250153,,532,116,3693
2019,NORDESTE,PB,BARRA DE SANTANA,250157,,224,517,5210
2019,NORDESTE,PB,BARRA DE SANTANA,250157,CAGEPA,541,9,2164
2019,NORDESTE,PB,BARRA DE SANTA ROSA,250160,,328,85,1381
2019,NORDESTE,PB,BARRA DE SANTA ROSA,250160,CAGEPA,3785,0,12793
2019,NORDESTE,PB,BARRA DE SAO MIGUEL,250170,,1049,1,7706
2019,NORDESTE,PB,BARRA DE SAO MIGUEL,250170,CAGEPA,4,0,3444
2019,NORDESTE,PB,BAYEUX,250180,,75,0,263
2019,NORDESTE,PB,BAYEUX,250180,CAGEPA,2,0,89250
2019,NORDESTE,PB,BELEM,250190,,2235,3,16087
2019,NORDESTE,PB,BELEM,250190,CAGEPA,0,0,6752
2019,NORDESTE,PB,BELEM DO BREJO DO CRUZ,250200,,41,0,148
2019,NORDESTE,PB,BELEM DO BREJO DO CRUZ,250200,CAGEPA,1411,0,5122
2019,NORDESTE,PB,BERNARDINO BATISTA,250205,,317,23,2397
2019,NORDESTE,PB,BERNARDINO BATISTA,250205,CAGEPA,3,0,1543
2019,NORDESTE,PB,BOA VENTURA,250210,,127,30,1917
2019,NORDESTE,PB,BOA VENTURA,250210,CAGEPA,0,0,3080
2019,NORDESTE,PB,BOA VISTA,250215,,21,4,76
2019,NORDESTE,PB,BOA VISTA,250215,CAGEPA,1657,0,5949
2019,NORDESTE,PB,BOM JESUS,250220,,180,59,1831
2019,NORDESTE,PB,BOM JESUS,250220,CAGEPA,1,0,1032
2019,NORDESTE,PB,BOM SUCESSO,250230,,251,75,1166
2019,NORDESTE,PB,BOM SUCESSO,250230,CAGEPA,1008,2596,3413
2019,NORDESTE,PB,BONITO DE SANTA FE,250240,CAGEPA,45,0,11723
2019,NORDESTE,PB,BOQUEIRAO,250250,,22,36,71
2019,NORDESTE,PB,BOQUEIRAO,250250,CAGEPA,4259,0,14779
2019,NORDESTE,PB,BORBOREMA,250270,,80,96,2578
2019,NORDESTE,PB,BREJO DO CRUZ,250280,,8,99,861
2019,NORDESTE,PB,BREJO DO CRUZ,250280,CAGEPA,30,0,12670
2019,NORDESTE,PB,BREJO DOS SANTOS,250290,,306,576,1347
2019,NORDESTE,PB,BREJO DOS SANTOS,250290,CAGEPA,10,0,5085
2019,NORDESTE,PB,CAAPORA,250300,,471,130,3993
2019,NORDESTE,PB,CAAPORA,250300,CAGEPA,40,40,18277
2019,NORDESTE,PB,CABACEIRAS,250310,,97,63,2827
2019,NORDESTE,PB,CABACEIRAS,250310,CAGEPA,0,0,3407
2019,NORDESTE,PB,CABEDELO,250320,,36,36,108
2019,NORDESTE,PB,CABEDELO,250320,CAGEPA,19277,0,64771
2019,NORDESTE,PB,CACHOEIRA DOS INDIOS,250330,,356,164,8821
2019,NORDESTE,PB,CACHOEIRA DOS INDIOS,250330,CAGEPA,1618,0,5922
2019,NORDESTE,PB,CACIMBA DE AREIA,250340,CAGEPA,692,0,2380
2019,NORDESTE,PB,CACIMBA DE DENTRO,250350,,412,6,3077
2019,NORDESTE,PB,CACIMBA DE DENTRO,250350,CAGEPA,3876,0,14070
2019,NORDESTE,PB,CACIMBAS,250355,,4,0,16
2019,NORDESTE,PB,CACIMBAS,250355,CAGEPA,764,0,2880
2019,NORDESTE,PB,CAICARA,250360,,104,3,1143
2019,NORDESTE,PB,CAICARA,250360,CAGEPA,0,0,6880
2019,NORDESTE,PB,CAJAZEIRAS,250370,,0,5,1412
2019,NORDESTE,PB,CAJAZEIRAS,250370,CAGEPA,6,104,86708
2019,NORDESTE,PB,CAJAZEIRINHAS,250375,,29,36,114
2019,NORDESTE,PB,CAJAZEIRINHAS,250375,CAGEPA,598,1,2189
2019,NORDESTE,PB,CALDAS BRANDAO,250380,CAGEPA,581,0,1923
2019,NORDESTE,PB,CAMALAU,250390,,31,53,217
2019,NORDESTE,PB,CAMALAU,250390,CAGEPA,18,5,5636
2019,NORDESTE,PB,CAMPINA GRANDE,250400,,3893,162,39970
2019,NORDESTE,PB,CAMPINA GRANDE,250400,CAGEPA,0,0,343000
2019,NORDESTE,PB,CAPIM,250403,,28,40,4742
2019,NORDESTE,PB,CAPIM,250403,CAGEPA,0,0,2298
2019,NORDESTE,PB,CARAUBAS,250407,,55,26,177
2019,NORDESTE,PB,CARAUBAS,250407,CAGEPA,2,0,2615
2019,NORDESTE,PB,CARRAPATEIRA,250410,,64,8,1138
2019,NORDESTE,PB,CARRAPATEIRA,250410,CAGEPA,4,0,1805
2019,NORDESTE,PB,CASSERENGUE,250415,,70,52,325
2019,NORDESTE,PB,CASSERENGUE,250415,CAGEPA,1328,0,4821
2019,NORDESTE,PB,CATINGUEIRA,250420,,48,13,3596
2019,NORDESTE,PB,CATINGUEIRA,250420,CAGEPA,10,0,4048
2019,NORDESTE,PB,CATOLE DO ROCHA,250430,,46,3,139
2019,NORDESTE,PB,CATOLE DO ROCHA,250430,CAGEPA,80,0,29580
2019,NORDESTE,PB,CATURITE,250435,,0,38,68
2019,NORDESTE,PB,CATURITE,250435,CAGEPA,849,3,2972
2019,NORDESTE,PB,CONCEICAO,250440,CAGEPA,4818,0,17248
2019,NORDESTE,PB,CONDADO,250450,,15,3,46
2019,NORDESTE,PB,CONDADO,250450,CAGEPA,10,0,6555
2019,NORDESTE,PB,CONDE,250460,,96,97,5459
2019,NORDESTE,PB,CONDE,250460,CAGEPA,90,36,20519
2019,NORDESTE,PB,CONGO,250470,,124,72,903
2019,NORDESTE,PB,CONGO,250470,CAGEPA,14,1,4134
2019,NORDESTE,PB,COREMAS,250480,,118,25,512
2019,NORDESTE,PB,COREMAS,250480,CAGEPA,0,0,1735
2019,NORDESTE,PB,COXIXOLA,250485,,284,460,1183
2019,NORDESTE,PB,COXIXOLA,250485,CAGEPA,0,0,903
2019,NORDESTE,PB,CRUZ DO ESPIRITO SANTO,250490,,242,94,951
2019,NORDESTE,PB,CRUZ DO ESPIRITO SANTO,250490,CAGEPA,40,0,16170
2019,NORDESTE,PB,CUBATI,250500,,2,4,6
2019,NORDESTE,PB,CUBATI,250500,CAGEPA,2183,0,7379
2019,NORDESTE,PB,CUITE,250510,,126,37,383
2019,NORDESTE,PB,CUITE,250510,CAGEPA,5172,0,17533
2019,NORDESTE,PB,CUITE DE MAMANGUAPE,250523,,44,35,173
2019,NORDESTE,PB,CUITE DE MAMANGUAPE,250523,CAGEPA,10,47,2776
2019,NORDESTE,PB,CUITEGI,250520,,18,9,211
2019,NORDESTE,PB,CUITEGI,250520,CAGEPA,10,0,6171
2019,NORDESTE,PB,CURRAL DE CIMA,250527,,170,330,3882
2019,NORDESTE,PB,CURRAL VELHO,250530,,17,45,66
2019,NORDESTE,PB,DAMIAO,250535,,90,221,2358
2019,NORDESTE,PB,DAMIAO,250535,CAGEPA,7,0,2670
2019,NORDESTE,PB,DESTERRO,250540,CAGEPA,0,0,6900
2019,NORDESTE,PB,DIAMANTE,250560,,75,37,325
2019,NORDESTE,PB,DIAMANTE,250560,CAGEPA,1594,0,5978
2019,NORDESTE,PB,DONA INES,250570,,24,0,196
2019,NORDESTE,PB,DONA INES,250570,CAGEPA,20,0,8900
2019,NORDESTE,PB,DUAS ESTRADAS,250580,,224,3,2945
2019,NORDESTE,PB,DUAS ESTRADAS,250580,CAGEPA,1,1,1758
2019,NORDESTE,PB,EMAS,250590,,111,203,444
2019,NORDESTE,PB,EMAS,250590,CAGEPA,780,7,3135
2019,NORDESTE,PB,ESPERANCA,250600,,35,74,13649
2019,NORDESTE,PB,ESPERANCA,250600,CAGEPA,72,0,26264
2019,NORDESTE,PB,FAGUNDES,250610,CAGEPA,2233,0,7838
2019,NORDESTE,PB,FREI MARTINHO,250620,,194,73,2982
2019,NORDESTE,PB,FREI MARTINHO,250620,CAGEPA,814,0,2483
2019,NORDESTE,PB,GADO BRAVO,250625,,10,55,6563
2019,NORDESTE,PB,GADO BRAVO,250625,CAGEPA,485,0,1819
2019,NORDESTE,PB,GUARABIRA,250630,,1188,1182,5123
2019,NORDESTE,PB,GUARABIRA,250630,CAGEPA,1,0,54240
2019,NORDESTE,PB,GURINHEM,250640,,16,10,60
2019,NORDESTE,PB,GURINHEM,250640,CAGEPA,29,0,9401
2019,NORDESTE,PB,GURJAO,250650,,120,42,575
2019,NORDESTE,PB,GURJAO,250650,CAGEPA,8,0,2848
2019,NORDESTE,PB,IBIARA,250660,,42,0,1506
2019,NORDESTE,PB,IBIARA,250660,CAGEPA,1593,1593,5432
2019,NORDESTE,PB,IGARACY,250260,CAGEPA,10,0,5310
2019,NORDESTE,PB,IMACULADA,250670,,787,46,5069
2019,NORDESTE,PB,IMACULADA,250670,CAGEPA,299,0,1166
2019,NORDESTE,PB,INGA,250680,CAGEPA,64,21,23401
2019,NORDESTE,PB,ITABAIANA,250690,,89,149,287
2019,NORDESTE,PB,ITABAIANA,250690,CAGEPA,0,0,22960
2019,NORDESTE,PB,ITAPORANGA,250700,,100,102,1444
2019,NORDESTE,PB,ITAPORANGA,250700,CAGEPA,0,0,21732
2019,NORDESTE,PB,ITAPOROROCA,250710,,611,41,2321
2019,NORDESTE,PB,ITATUBA,250720,,177,756,782
2019,NORDESTE,PB,ITATUBA,250720,CAGEPA,22,0,8042
2019,NORDESTE,PB,JACARAU,250730,,29,0,98
2019,NORDESTE,PB,JACARAU,250730,CAGEPA,37,0,11652
2019,NORDESTE,PB,JERICO,250740,,15,20,55
2019,NORDESTE,PB,JERICO,250740,CAGEPA,21,10,7676
2019,NORDESTE,PB,JOAO PESSOA,250750,,10,0,35
2019,NORDESTE,PB,JOAO PESSOA,250750,CAGEPA,20,0,775100
2019,NORDESTE,PB,JOCA CLAUDINO,251365,,45,0,295
2019,NORDESTE,PB,JOCA CLAUDINO,251365,CAGEPA,391,0,1357
2019,NORDESTE,PB,JUAREZ TAVORA,250760,CAGEPA,0,0,6820
2019,NORDESTE,PB,JUAZEIRINHO,250770,,1342,20,6136
2019,NORDESTE,PB,JUAZEIRINHO,250770,CAGEPA,3741,13,14218
2019,NORDESTE,PB,JUNCO DO SERIDO,250780,,1295,1,4535
2019,NORDESTE,PB,JUNCO DO SERIDO,250780,CAGEPA,7,0,2520
2019,NORDESTE,PB,JURIPIRANGA,250790,,12,33,8169
2019,NORDESTE,PB,JURIPIRANGA,250790,CAGEPA,20,0,10208
2019,NORDESTE,PB,JURU,250800,,218,0,4042
2019,NORDESTE,PB,JURU,250800,CAGEPA,1833,0,6635
2019,NORDESTE,PB,LAGOA,250810,,78,52,288
2019,NORDESTE,PB,LAGOA,250810,CAGEPA,7,0,3585
2019,NORDESTE,PB,LAGOA DE DENTRO,250820,,21,422,434
2019,NORDESTE,PB,LAGOA DE DENTRO,250820,CAGEPA,21,41,5815
2019,NORDESTE,PB,LAGOA SECA,250830,,11,2,9684
2019,NORDESTE,PB,LAGOA SECA,250830,CAGEPA,4613,61,22864
2019,NORDESTE,PB,LASTRO,250840,,3,0,12
2019,NORDESTE,PB,LASTRO,250840,CAGEPA,709,0,2734
2019,NORDESTE,PB,LIVRAMENTO,250850,,297,414,1092
2019,NORDESTE,PB,LIVRAMENTO,250850,CAGEPA,1747,0,6115
2019,NORDESTE,PB,LOGRADOURO,250855,,319,0,1955
2019,NORDESTE,PB,LOGRADOURO,250855,CAGEPA,575,0,2047
2019,NORDESTE,PB,LUCENA,250860,,116,24,464
2019,NORDESTE,PB,LUCENA,250860,CAGEPA,1943,4,7329
2019,NORDESTE,PB,MAE D'AGUA,250870,,69,68,207
2019,NORDESTE,PB,MALTA,250880,,1,0,3
2019,NORDESTE,PB,MALTA,250880,CAGEPA,10,0,5100
2019,NORDESTE,PB,MAMANGUAPE,250890,,432,294,2687
2019,NORDESTE,PB,MAMANGUAPE,250890,CAGEPA,98,2,35916
2019,NORDESTE,PB,MANAIRA,250900,,341,992,1285
2019,NORDESTE,PB,MANAIRA,250900,CAGEPA,0,28,7340
2019,NORDESTE,PB,MARCACAO,250905,,2,0,7
2019,NORDESTE,PB,MARI,250910,,11,28,33
2019,NORDESTE,PB,MARI,250910,CAGEPA,6432,0,21483
2019,NORDESTE,PB,MARIZOPOLIS,250915,CAGEPA,10,0,5280
2019,NORDESTE,PB,MASSARANDUBA,250920,,0,10,204
2019,NORDESTE,PB,MASSARANDUBA,250920,CAGEPA,17,0,6122
2019,NORDESTE,PB,MATARACA,250930,,1,11,7621
2019,NORDESTE,PB,MATINHAS,250933,CAGEPA,1139,0,4328
2019,NORDESTE,PB,MATO GROSSO,250937,,272,212,1239
2019,NORDESTE,PB,MATO GROSSO,250937,CAGEPA,391,0,1466
2019,NORDESTE,PB,MATUREIA,250939,,61,10,218
2019,NORDESTE,PB,MATUREIA,250939,CAGEPA,1723,0,6099
2019,NORDESTE,PB,MOGEIRO,250940,,1409,9,6443
2019,NORDESTE,PB,MOGEIRO,250940,CAGEPA,63,0,7117
2019,NORDESTE,PB,MONTADAS,250950,,103,101,2133
2019,NORDESTE,PB,MONTADAS,250950,CAGEPA,1139,0,3918
2019,NORDESTE,PB,MONTE HOREBE,250960,,49,168,202
2019,NORDESTE,PB,MONTE HOREBE,250960,CAGEPA,12,0,4403
2019,NORDESTE,PB,MONTEIRO,250970,,285,255,5427
2019,NORDESTE,PB,MONTEIRO,250970,CAGEPA,0,0,31532
2019,NORDESTE,PB,MULUNGU,250980,,352,0,2375
2019,NORDESTE,PB,MULUNGU,250980,CAGEPA,10,0,5160
2019,NORDESTE,PB,NATUBA,250990,,1517,1013,11545
2019,NORDESTE,PB,NATUBA,250990,CAGEPA,0,0,186
2019,NORDESTE,PB,NAZAREZINHO,251000,CAGEPA,10,0,6900
2019,NORDESTE,PB,NOVA FLORESTA,251010,,90,11,571
2019,NORDESTE,PB,NOVA FLORESTA,251010,CAGEPA,28,0,10053
2019,NORDESTE,PB,NOVA OLINDA,251020,CAGEPA,10,0,4344
2019,NORDESTE,PB,NOVA PALMEIRA,251030,,109,175,327
2019,NORDESTE,PB,NOVA PALMEIRA,251030,CAGEPA,0,0,3320
2019,NORDESTE,PB,OLHO D'AGUA,251040,,28,6,484
2019,NORDESTE,PB,OLHO D'AGUA,251040,CAGEPA,1631,0,6067
2019,NORDESTE,PB,OLIVEDOS,251050,,0,234,0
2019,NORDESTE,PB,OLIVEDOS,251050,CAGEPA,848,0,2900
2019,NORDESTE,PB,OURO VELHO,251060,,106,50,709
2019,NORDESTE,PB,OURO VELHO,251060,CAGEPA,9,0,2923
2019,NORDESTE,PB,PARARI,251065,,85,53,390
2019,NORDESTE,PB,PARARI,251065,CAGEPA,377,0,1176
2019,NORDESTE,PB,PASSAGEM,251070,,22,5,73
2019,NORDESTE,PB,PASSAGEM,251070,CAGEPA,0,2,1660
2019,NORDESTE,PB,PATOS,251080,,5,82,17
2019,NORDESTE,PB,PATOS,251080,CAGEPA,2,0,97160
2019,NORDESTE,PB,PAULISTA,251090,CAGEPA,2524,0,8985
2019,NORDESTE,PB,PEDRA BRANCA,251100,,239,246,1490
2019,NORDESTE,PB,PEDRA BRANCA,251100,CAGEPA,0,0,1870
2019,NORDESTE,PB,PEDRA LAVRADA,251110,,282,3072,3458
2019,NORDESTE,PB,PEDRA LAVRADA,251110,CAGEPA,1446,1,4848
2019,NORDESTE,PB,PEDRAS DE FOGO,251120,,121,171,1028
2019,NORDESTE,PB,PEDRAS DE FOGO,251120,CAGEPA,0,0,25620
2019,NORDESTE,PB,PEDRO REGIS,251272,,145,6,615
2019,NORDESTE,PB,PEDRO REGIS,251272,CAGEPA,1,0,3343
2019,NORDESTE,PB,PIANCO,251130,,20,19,261
2019,NORDESTE,PB,PIANCO,251130,CAGEPA,0,0,13360
2019,NORDESTE,PB,PICUI,251140,,118,122,358
2019,NORDESTE,PB,PICUI,251140,CAGEPA,57,0,18113
2019,NORDESTE,PB,PILAR,251150,,46,40,5686
2019,NORDESTE,PB,PILAR,251150,CAGEPA,0,0,10560
2019,NORDESTE,PB,PILOES,251160,,491,8,2410
2019,NORDESTE,PB,PILOES,251160,CAGEPA,86,0,4387
2019,NORDESTE,PB,PILOEZINHOS,251170,,177,65,2836
2019,NORDESTE,PB,PILOEZINHOS,251170,CAGEPA,10,0,4320
2019,NORDESTE,PB,PIRPIRITUBA,251180,,91,30,396
2019,NORDESTE,PB,PIRPIRITUBA,251180,CAGEPA,20,0,10179
2019,NORDESTE,PB,PITIMBU,251190,,200,16,1838
2019,NORDESTE,PB,PITIMBU,251190,CAGEPA,1927,1,6938
2019,NORDESTE,PB,POCINHOS,251200,,115,92,592
2019,NORDESTE,PB,POCINHOS,251200,CAGEPA,4384,3,15607
2019,NORDESTE,PB,POCO DANTAS,251203,,132,66,727
2019,NORDESTE,PB,POCO DANTAS,251203,CAGEPA,721,0,2725
2019,NORDESTE,PB,POCO DE JOSE DE MOURA,251207,,384,225,1267
2019,NORDESTE,PB,POCO DE JOSE DE MOURA,251207,CAGEPA,6,0,2178
2019,NORDESTE,PB,POMBAL,251210,CAGEPA,0,9,62100
2019,NORDESTE,PB,PRATA,251220,,144,54,617
2019,NORDESTE,PB,PRATA,251220,CAGEPA,1154,0,3854
2019,NORDESTE,PB,PRINCESA ISABEL,251230,,46,17,420
2019,NORDESTE,PB,PRINCESA ISABEL,251230,CAGEPA,6250,0,22126
2019,NORDESTE,PB,PUXINANA,251240,,1783,4793,7525
2019,NORDESTE,PB,PUXINANA,251240,CAGEPA,1753,0,6153
2019,NORDESTE,PB,QUEIMADAS,251250,,205,214,1341
2019,NORDESTE,PB,QUEIMADAS,251250,CAGEPA,2,5,36259
2019,NORDESTE,PB,QUIXABA,251260,,52,25,1984
2019,NORDESTE,PB,QUIXABA,251260,CAGEPA,0,0,0
2019,NORDESTE,PB,REMIGIO,251270,,22,23,88
2019,NORDESTE,PB,REMIGIO,251270,CAGEPA,0,0,17846
2019,NORDESTE,PB,RIACHAO,251274,,381,65,1553
2019,NORDESTE,PB,RIACHAO,251274,CAGEPA,847,0,2973
2019,NORDESTE,PB,RIACHAO DO BACAMARTE,251275,CAGEPA,19,0,3393
2019,NORDESTE,PB,RIACHAO DO POCO,251276,,308,250,1147
2019,NORDESTE,PB,RIACHO DE SANTO ANTONIO,251278,,17,5,62
2019,NORDESTE,PB,RIACHO DE SANTO ANTONIO,251278,CAGEPA,4,0,1629
2019,NORDESTE,PB,RIACHO DOS CAVALOS,251280,CAGEPA,1493,0,5569
2019,NORDESTE,PB,RIO TINTO,251290,,385,0,9533
2019,NORDESTE,PB,RIO TINTO,251290,CAGEPA,40,0,14186
2019,NORDESTE,PB,SALGADINHO,251300,CAGEPA,258,0,944
2019,NORDESTE,PB,SALGADO DE SAO FELIX,251310,,901,63,3570
2019,NORDESTE,PB,SALGADO DE SAO FELIX,251310,CAGEPA,1612,0,5432
2019,NORDESTE,PB,SANTA CECILIA,251315,,487,147,2081
2019,NORDESTE,PB,SANTA CECILIA,251315,CAGEPA,0,0,3670
2019,NORDESTE,PB,SANTA CRUZ,251320,,6,43,2152
2019,NORDESTE,PB,SANTA CRUZ,251320,CAGEPA,13,39,5492
2019,NORDESTE,PB,SANTA HELENA,251330,,54,64,168
2019,NORDESTE,PB,SANTA HELENA,251330,CAGEPA,1370,0,4411
2019,NORDESTE,PB,SANTA INES,251335,,0,10,0
2019,NORDESTE,PB,SANTA LUZIA,251340,,101,70,2492
2019,NORDESTE,PB,SANTA LUZIA,251340,CAGEPA,0,0,13480
2019,NORDESTE,PB,SANTANA DE MANGUEIRA,251350,,26,26,99
2019,NORDESTE,PB,SANTANA DE MANGUEIRA,251350,CAGEPA,58,0,3989
2019,NORDESTE,PB,SANTANA DOS GARROTES,251360,,2,3,1380
2019,NORDESTE,PB,SANTANA DOS GARROTES,251360,CAGEPA,1551,0,5615
2019,NORDESTE,PB,SANTA RITA,251370,,44,70,154
2019,NORDESTE,PB,SANTA RITA,251370,CAGEPA,34213,2,122482
2019,NORDESTE,PB,SANTA TERESINHA,251380,,2,2,79
2019,NORDESTE,PB,SANTA TERESINHA,251380,CAGEPA,0,0,3620
